County,Year,HIVprevalence,HIVXPCI1,HIVSCI1,HIVDis1,TotalPCI,TotalSCI,SGMove,HotelsPOI,CasinosPOI,BeerPOI,drinkingPOI,PrEP
37105,2013,297.1,1135285.984,5989596864,401.2339364,4414.314,24445959,612.6341371,6,0,0,3,24
37105,2014,317.1,1182206.619,6267624168,418.653129,4414.314,24445959,612.6341371,6,0,0,3,24
37105,2015,334.5,1274681.515,6671979241,471.0489213,4414.314,24445959,612.6341371,6,0,0,3,24
37105,2016,329.4,1285388.297,6696486375,478.3191526,4414.314,24445959,612.6341371,6,0,0,3,24
37105,2017,322.7,1303378.177,6706521706,489.5774022,4414.314,24445959,612.6341371,6,0,0,3,24
37105,2018,338.2,1341588.123,6961133126,504.2157229,4414.314,24445959,612.6341371,6,0,0,3,24
37105,2019,361.4,0,0,0,4414.314,24445959,612.6341371,6,0,0,3,24
37107,2008,502.2,1528391.06,16560828717,373.833635,4887.362,44679514,643.6581945,7,1,0,3,17
37107,2009,512.8,1571651.402,17044000302,384.3253644,4887.362,44679514,643.6581945,7,1,0,3,17
37107,2010,424.4,1449896.631,17231561377,371.3252479,4887.362,44679514,643.6581945,7,1,0,3,17
37107,2011,406.1,1502361.619,17220935583,414.4047846,4887.362,44679514,643.6581945,7,1,0,3,17
37107,2012,441.8,1513279.532,17730025234,375.6545473,4887.362,44679514,643.6581945,7,1,0,3,17
37107,2013,425,1451899.671,15997095940,356.4443425,4887.362,44679514,643.6581945,7,1,0,3,17
37107,2014,413,1459690.839,15509647129,367.9679958,4887.362,44679514,643.6581945,7,1,0,3,17
37107,2015,418.4,1529957.641,15640276349,405.3078674,4887.362,44679514,643.6581945,7,1,0,3,17
37107,2016,465.2,1590002.232,16363826549,406.7120263,4887.362,44679514,643.6581945,7,1,0,3,17
37107,2017,477.9,1636629.868,17084119903,420.0017937,4887.362,44679514,643.6581945,7,1,0,3,17
37107,2018,468.6,1649926.531,17064438386,430.5817346,4887.362,44679514,643.6581945,7,1,0,3,17
37107,2019,480.5,0,0,0,4887.362,44679514,643.6581945,7,1,0,3,17
37109,2008,68,857772.7213,2612659455,413.9974531,5040.303,20456669,452.2860414,4,0,4,8,35
37109,2009,68.5,881519.6964,2684908929,427.7960689,5040.303,20456669,452.2860414,4,0,4,8,35
37109,2010,76.7,830436.2996,2691787271,382.7082679,5040.303,20456669,452.2860414,4,0,4,8,35
37109,2011,76.2,933337.2213,2947015267,458.7022685,5040.303,20456669,452.2860414,4,0,4,8,35
37109,2012,92,901180.128,2927255599,417.8866255,5040.303,20456669,452.2860414,4,0,4,8,35
37109,2013,89.7,892273.9667,2855016957,415.5332638,5040.303,20456669,452.2860414,4,0,4,8,35
37109,2014,87.5,923081.0542,2944101392,436.9441927,5040.303,20456669,452.2860414,4,0,4,8,35
37109,2015,100.9,1020059.55,3244033419,495.7768927,5040.303,20456669,452.2860414,4,0,4,8,35
37109,2016,108.5,1044318.445,3338545034,506.1278219,5040.303,20456669,452.2860414,4,0,4,8,35
37109,2017,100.9,1063553.709,3369895782,520.5726403,5040.303,20456669,452.2860414,4,0,4,8,35
37109,2018,126.4,1113626.547,3635538471,542.3173424,5040.303,20456669,452.2860414,4,0,4,8,35
37109,2019,118.8,0,0,0,5040.303,20456669,452.2860414,4,0,4,8,35
37111,2008,78.6,1254297.241,3568811006,368.6175681,8586.358,37982297,816.5693652,11,0,2,5,29
37111,2009,83.7,1301387.723,3814092833,382.1847783,8586.358,37982297,816.5693652,11,0,2,5,29
37111,2010,70.8,1231011.011,4092515336,350.6948876,8586.358,37982297,816.5693652,11,0,2,5,29
37111,2011,73.4,1365279.653,4383570486,414.2135552,8586.358,37982297,816.5693652,11,0,2,5,29
37111,2012,91.6,1353129.205,4554286057,386.3959474,8586.358,37982297,816.5693652,11,0,2,5,29
37111,2013,93.8,1363421.726,4138627377,388.5526329,8586.358,37982297,816.5693652,11,0,2,5,29
37111,2014,78,1384740.258,3799256272,404.374719,8586.358,37982297,816.5693652,11,0,2,5,29
37111,2015,72.8,1480503.722,3950005557,457.3135841,8586.358,37982297,816.5693652,11,0,2,5,29
37111,2016,86,1519935.428,4188494182,469.244259,8586.358,37982297,816.5693652,11,0,2,5,29
37111,2017,77.5,1558165.767,4222760795,483.7045918,8586.358,37982297,816.5693652,11,0,2,5,29
37111,2018,61.4,1585969.12,3950058926,504.5247304,8586.358,37982297,816.5693652,11,0,2,5,29
37111,2019,71,0,0,0,8586.358,37982297,816.5693652,11,0,2,5,29
37113,2008,66.9,936576.0978,3546685549,358.2429269,6098.279,40737487,1070.462874,18,0,2,10,27
37113,2009,73.6,972149.1502,3770871478,373.8359913,6098.279,40737487,1070.462874,18,0,2,10,27
37113,2010,126.1,946157.6743,4787480836,325.7835581,6098.279,40737487,1070.462874,18,0,2,10,27
37113,2011,119.5,1038800.093,4941476437,392.4325123,6098.279,40737487,1070.462874,18,0,2,10,27
37113,2012,112.9,1038175.234,5023396468,384.3759233,6098.279,40737487,1070.462874,18,0,2,10,27
37113,2013,106,1074095.557,4771648063,395.4777684,6098.279,40737487,1070.462874,18,0,2,10,27
37113,2014,116,1094381.56,4916789397,407.0896632,6098.279,40737487,1070.462874,18,0,2,10,27
37113,2015,138.6,1181310.108,5562140726,457.270476,6098.279,40737487,1070.462874,18,0,2,10,27
37113,2016,151.4,1219463.59,5961948892,475.2379385,6098.279,40737487,1070.462874,18,0,2,10,27
37113,2017,166.5,1277922.971,6440963677,490.7641862,6098.279,40737487,1070.462874,18,0,2,10,27
37113,2018,183.1,1330328.084,6886941422,515.6764849,6098.279,40737487,1070.462874,18,0,2,10,27
37113,2019,176.9,0,0,0,6098.279,40737487,1070.462874,18,0,2,10,27
37115,2008,74.5,852226.0821,4339570523,338.5903065,6049.051,47274356,1720.842209,13,0,0,1,27
37115,2009,74.3,876240.3832,4461055255,351.2532254,6049.051,47274356,1720.842209,13,0,0,1,27
37115,2010,78.2,843920.4713,4904689497,329.3233373,6049.051,47274356,1720.842209,13,0,0,1,27
37115,2011,83.2,939076.5921,5186348675,379.6360146,6049.051,47274356,1720.842209,13,0,0,1,27
37115,2012,71.6,899242.4589,4764607757,363.8727406,6049.051,47274356,1720.842209,13,0,0,1,27
37115,2013,76.1,935181.8723,4690073343,372.3914138,6049.051,47274356,1720.842209,13,0,0,1,27
37115,2014,86.4,960996.8355,4951686631,383.2748969,6049.051,47274356,1720.842209,13,0,0,1,27
37115,2015,86.5,1028369.991,5195049310,428.2777877,6049.051,47274356,1720.842209,13,0,0,1,27
37115,2016,112.4,1074799.541,5936531881,442.2897499,6049.051,47274356,1720.842209,13,0,0,1,27
37115,2017,111.1,1100208.749,6062025418,456.9079634,6049.051,47274356,1720.842209,13,0,0,1,27
37115,2018,95,1110598.356,5715289950,477.19249,6049.051,47274356,1720.842209,13,0,0,1,27
37115,2019,110.6,0,0,0,6049.051,47274356,1720.842209,13,0,0,1,27
37117,2008,352.2,1236703.831,28282532826,404.1499688,5097.484,82390064,1597.754294,4,0,1,0,28
37117,2009,344.4,1253920.314,28140234057,414.5994502,5097.484,82390064,1597.754294,4,0,1,0,28
37117,2010,256.1,1168697.946,25407962013,405.3979946,5097.484,82390064,1597.754294,4,0,1,0,28
37117,2011,263.7,1218605.789,24609013989,434.5315666,5097.484,82390064,1597.754294,4,0,1,0,28
37117,2012,325.3,1266566.273,26791821614,403.2597262,5097.484,82390064,1597.754294,4,0,1,0,28
37117,2013,297.8,1184518.376,23444853203,387.6441188,5097.484,82390064,1597.754294,4,0,1,0,28
37117,2014,249.4,1161865.601,22038802566,403.4875372,5097.484,82390064,1597.754294,4,0,1,0,28
37117,2015,306.2,1262279.748,25131754944,432.8145227,5097.484,82390064,1597.754294,4,0,1,0,28
37117,2016,267.8,1238664.559,23878563866,434.116229,5097.484,82390064,1597.754294,4,0,1,0,28
37117,2017,287.1,1291477.113,25128667375,450.2786955,5097.484,82390064,1597.754294,4,0,1,0,28
37117,2018,298.8,1341885.321,26324717925,463.9657115,5097.484,82390064,1597.754294,4,0,1,0,28
37117,2019,322.6,0,0,0,5097.484,82390064,1597.754294,4,0,1,0,28
37119,2008,542.1,5848426.95,3131685444,408.1105847,21858.32,12885954,34.93705622,253,4,61,288,98
37119,2009,561.3,6009864.978,3221885331,421.5062584,21858.32,12885954,34.93705622,253,4,61,288,98
37119,2010,574.4,5453740.662,2793131542,365.1384883,21858.32,12885954,34.93705622,253,4,61,288,98
37119,2011,586,6050290.729,3383179787,452.512513,21858.32,12885954,34.93705622,253,4,61,288,98
37119,2012,580.6,5839119.918,2981042800,400.1354842,21858.32,12885954,34.93705622,253,4,61,288,98
37119,2013,531.1,5937829.404,2896126782,396.5702509,21858.32,12885954,34.93705622,253,4,61,288,98
37119,2014,578.3,6117713.497,3043394880,417.8826956,21858.32,12885954,34.93705622,253,4,61,288,98
37119,2015,612.4,6588860.206,3511805407,484.3680194,21858.32,12885954,34.93705622,253,4,61,288,98
37119,2016,624.8,6677643.865,3575767817,494.5891891,21858.32,12885954,34.93705622,253,4,61,288,98
37119,2017,633.9,6858554.865,3663399167,508.7950856,21858.32,12885954,34.93705622,253,4,61,288,98
37119,2018,644.2,7002020.385,3775064937,530.1579592,21858.32,12885954,34.93705622,253,4,61,288,98
37119,2019,657,0,0,0,21858.32,12885954,34.93705622,253,4,61,288,98
37121,2008,96.8,399707.2658,6691161613,351.3816144,3050.625,80296754,2449.110871,1,0,0,2,30
37121,2009,119.4,432171.616,7976433008,364.7311713,3050.625,80296754,2449.110871,1,0,0,2,30
37121,2010,276.1,587488.4359,15306743719,343.6423996,3050.625,80296754,2449.110871,1,0,0,2,30
37121,2011,308.6,641816.2015,16775886261,390.9585341,3050.625,80296754,2449.110871,1,0,0,2,30
37121,2012,301.2,628960.7466,15905691442,370.9124617,3050.625,80296754,2449.110871,1,0,0,2,30
37121,2013,158.1,484173.9445,9593220672,378.7327807,3050.625,80296754,2449.110871,1,0,0,2,30
37121,2014,90.8,423602.697,7341356882,394.5795108,3050.625,80296754,2449.110871,1,0,0,2,30
37121,2015,91.4,454699.1466,8273847705,444.5856212,3050.625,80296754,2449.110871,1,0,0,2,30
37121,2016,76.5,444146.3515,7453080603,453.0266757,3050.625,80296754,2449.110871,1,0,0,2,30
37121,2017,107.2,488578.2282,9134134614,467.2507219,3050.625,80296754,2449.110871,1,0,0,2,30
37121,2018,99.5,487616.3237,8757261121,485.884145,3050.625,80296754,2449.110871,1,0,0,2,30
37121,2019,92.2,0,0,0,3050.625,80296754,2449.110871,1,0,0,2,30
37123,2008,190,2300600.28,9555630405,423.3834752,10566.853,49548736,1347.378283,4,0,2,0,27
37123,2009,193.7,2365329.255,9798462978,435.9791954,10566.853,49548736,1347.378283,4,0,2,0,27
37123,2010,208.9,2233301.243,10204632197,391.4481226,10566.853,49548736,1347.378283,4,0,2,0,27
37123,2011,239.4,2453860.1,11488789125,467.3380013,10566.853,49548736,1347.378283,4,0,2,0,27
37123,2012,223.1,2393647.109,10747036101,415.1674376,10566.853,49548736,1347.378283,4,0,2,0,27
37123,2013,227.4,2429813.314,10606589361,406.3478357,10566.853,49548736,1347.378283,4,0,2,0,27
37123,2014,192.5,2451802.459,9821496523,428.3235558,10566.853,49548736,1347.378283,4,0,2,0,27
37123,2015,187,2595060.208,10025113126,489.5408661,10566.853,49548736,1347.378283,4,0,2,0,27
37123,2016,209.1,2658203.934,10832870396,498.1498776,10566.853,49548736,1347.378283,4,0,2,0,27
37123,2017,212.8,2728966.229,11080105434,511.4462718,10566.853,49548736,1347.378283,4,0,2,0,27
37123,2018,182.7,2754194.529,10230012603,528.7063342,10566.853,49548736,1347.378283,4,0,2,0,27
37123,2019,172.7,0,0,0,10566.853,49548736,1347.378283,4,0,2,0,27
37125,2008,157.5,1412642.379,4460484259,424.6551987,6134.862,23081536,385.1826067,22,0,3,13,20
37125,2009,161,1450010.349,4581816241,436.8464817,6134.862,23081536,385.1826067,22,0,3,13,20
37125,2010,151.1,1347329.959,4488556316,395.1179584,6134.862,23081536,385.1826067,22,0,3,13,20
37125,2011,156.2,1473450.219,4858986386,467.9887461,6134.862,23081536,385.1826067,22,0,3,13,20
37125,2012,155.8,1428041.476,4691311624,417.3151987,6134.862,23081536,385.1826067,22,0,3,13,20
37125,2013,139.5,1403288.382,4492745804,408.0733482,6134.862,23081536,385.1826067,22,0,3,13,20
37125,2014,142.1,1440607.313,4534719377,427.1915373,6134.862,23081536,385.1826067,22,0,3,13,20
37125,2015,152.9,1558519.685,4848176573,485.6449699,6134.862,23081536,385.1826067,22,0,3,13,20
37125,2016,146.9,1575084.409,4950840374,494.5170629,6134.862,23081536,385.1826067,22,0,3,13,20
37125,2017,147.9,1610248.054,5044232441,506.956208,6134.862,23081536,385.1826067,22,0,3,13,20
37125,2018,160,1654278.771,5187486251,522.7092743,6134.862,23081536,385.1826067,22,0,3,13,20
37125,2019,163.6,0,0,0,6134.862,23081536,385.1826067,22,0,3,13,20
37127,2008,306.4,2251201.864,13194145585,444.7746838,8178.732,36830244,391.8452336,22,1,5,3,28
37127,2009,310.9,2317553.879,13733180924,457.2416401,8178.732,36830244,391.8452336,22,1,5,3,28
37127,2010,302.2,2177747.117,13815366946,441.8396407,8178.732,36830244,391.8452336,22,1,5,3,28
37127,2011,307.5,2333587.798,14412146788,485.0133773,8178.732,36830244,391.8452336,22,1,5,3,28
37127,2012,307.1,2280004.218,13962127615,447.5174726,8178.732,36830244,391.8452336,22,1,5,3,28
37127,2013,267.6,2208749.881,12444888964,434.7873325,8178.732,36830244,391.8452336,22,1,5,3,28
37127,2014,275.3,2272780.863,12877063884,451.0783057,8178.732,36830244,391.8452336,22,1,5,3,28
37127,2015,310.7,2449608.441,13702030672,488.3648576,8178.732,36830244,391.8452336,22,1,5,3,28
37127,2016,332.4,2494759.088,14075525648,490.3830179,8178.732,36830244,391.8452336,22,1,5,3,28
37127,2017,361,2584697.812,14541016786,503.7585181,8178.732,36830244,391.8452336,22,1,5,3,28
37127,2018,374,2653769.389,15242986596,517.5017677,8178.732,36830244,391.8452336,22,1,5,3,28
37127,2019,401.1,0,0,0,8178.732,36830244,391.8452336,22,1,5,3,28
37129,2008,330.4,1916541.287,3959413499,271.1814762,7573.776,18589757,164.2708969,64,0,19,89,28
37129,2009,329.3,1957454.616,4034477315,278.6282684,7573.776,18589757,164.2708969,64,0,19,89,28
37129,2010,298.1,1818481.401,3958945038,245.6882761,7573.776,18589757,164.2708969,64,0,19,89,28
37129,2011,297.3,1948370.924,4166471124,298.2786246,7573.776,18589757,164.2708969,64,0,19,89,28
37129,2012,302.8,1901519.267,4036768268,257.4880651,7573.776,18589757,164.2708969,64,0,19,89,28
37129,2013,282.5,1879411.217,3852720071,247.5317792,7573.776,18589757,164.2708969,64,0,19,89,28
37129,2014,271.2,1911408.688,3914165182,260.2932237,7573.776,18589757,164.2708969,64,0,19,89,28
37129,2015,289.6,2048374.263,4185423095,302.2531074,7573.776,18589757,164.2708969,64,0,19,89,28
37129,2016,296.7,2083845.138,4275823009,306.2230705,7573.776,18589757,164.2708969,64,0,19,89,28
37129,2017,292.7,2127884.275,4360157005,314.1779625,7573.776,18589757,164.2708969,64,0,19,89,28
37129,2018,295.3,2164569.805,4447941473,323.084177,7573.776,18589757,164.2708969,64,0,19,89,28
37129,2019,296.5,0,0,0,7573.776,18589757,164.2708969,64,0,19,89,28
37131,2008,325.9,1760098.865,31453322617,474.6317369,7085.558,88022488,1824.761097,2,0,2,1,28
37131,2009,360.9,1836152.109,32976136598,486.2190574,7085.558,88022488,1824.761097,2,0,2,1,28
37131,2010,354.7,1735206.206,34477436740,480.5493575,7085.558,88022488,1824.761097,2,0,2,1,28
37131,2011,430.9,1954835.44,37135445647,508.2912477,7085.558,88022488,1824.761097,2,0,2,1,28
37131,2012,419.9,1878498.075,34588879009,472.5604186,7085.558,88022488,1824.761097,2,0,2,1,28
37131,2013,383.2,1856938.558,32741465315,472.9937906,7085.558,88022488,1824.761097,2,0,2,1,28
37131,2014,367.3,1890909.796,34004460333,491.9849484,7085.558,88022488,1824.761097,2,0,2,1,28
37131,2015,385.8,2028096.959,35444251071,519.5695608,7085.558,88022488,1824.761097,2,0,2,1,28
37131,2016,426.9,2083036.423,37238470661,517.5258788,7085.558,88022488,1824.761097,2,0,2,1,28
37131,2017,430.8,2137490.577,38000624895,537.4286244,7085.558,88022488,1824.761097,2,0,2,1,28
37131,2018,427.4,2159705.747,37822600293,549.5335732,7085.558,88022488,1824.761097,2,0,2,1,28
37131,2019,402.4,0,0,0,7085.558,88022488,1824.761097,2,0,2,1,28
37133,2008,127.7,1116761.31,3827620709,303.6342918,5290.292,23187440,189.9553792,30,0,4,31,16
37133,2009,129.9,1147293.448,3946925884,311.5974234,5290.292,23187440,189.9553792,30,0,4,31,16
37133,2010,120.2,1067064.229,3997694076,290.1351575,5290.292,23187440,189.9553792,30,0,4,31,16
37133,2011,136.6,1156033.006,4302604648,332.3352477,5290.292,23187440,189.9553792,30,0,4,31,16
37133,2012,139.4,1143003.465,4240787841,293.4068334,5290.292,23187440,189.9553792,30,0,4,31,16
37133,2013,134.2,1134381.385,4031298620,279.4135303,5290.292,23187440,189.9553792,30,0,4,31,16
37133,2014,145.1,1167471.852,4071676243,289.8069182,5290.292,23187440,189.9553792,30,0,4,31,16
37133,2015,162,1249914.569,4275221084,325.4952007,5290.292,23187440,189.9553792,30,0,4,31,16
37133,2016,172.8,1278749.384,4344286809,328.0764964,5290.292,23187440,189.9553792,30,0,4,31,16
37133,2017,179.6,1321388.96,4591412591,339.5453002,5290.292,23187440,189.9553792,30,0,4,31,16
37133,2018,181.8,1345732.246,4653028005,347.0683117,5290.292,23187440,189.9553792,30,0,4,31,16
37133,2019,181.4,0,0,0,5290.292,23187440,189.9553792,30,0,4,31,16
37135,2008,233.1,2629261.56,3247810432,442.5033335,9688.291,14660218,257.6965362,17,1,13,40,42
37135,2009,239.7,2699561.578,3333337320,454.617336,9688.291,14660218,257.6965362,17,1,13,40,42
37135,2010,201.4,2523305.573,3245454420,436.7238547,9688.291,14660218,257.6965362,17,1,13,40,42
37135,2011,204.1,2688342.604,3414774548,488.7292325,9688.291,14660218,257.6965362,17,1,13,40,42
37135,2012,216.2,2669416.922,3400093568,453.4435375,9688.291,14660218,257.6965362,17,1,13,40,42
37135,2013,215.1,2681682.775,3372509866,446.634374,9688.291,14660218,257.6965362,17,1,13,40,42
37135,2014,220.4,2740855.016,3442369620,463.9809145,9688.291,14660218,257.6965362,17,1,13,40,42
37135,2015,211.3,2885651.916,3583241332,508.794088,9688.291,14660218,257.6965362,17,1,13,40,42
37135,2016,216,2925784.832,3666159414,514.5914406,9688.291,14660218,257.6965362,17,1,13,40,42
37135,2017,217.9,2980197.663,3708396175,525.0304728,9688.291,14660218,257.6965362,17,1,13,40,42
37135,2018,227.5,3035038.776,3773315064,539.4247159,9688.291,14660218,257.6965362,17,1,13,40,42
37135,2019,227.9,0,0,0,9688.291,14660218,257.6965362,17,1,13,40,42
37137,2008,183.2,560745.5573,11710234939,297.3531245,2287.713,59169696,2890.80423,2,0,0,1,-1
37137,2009,192.1,581735.0774,12199548570,304.6386863,2287.713,59169696,2890.80423,2,0,0,1,-1
37137,2010,148.2,532403.1382,10473399146,291.1091487,2287.713,59169696,2890.80423,2,0,0,1,-1
37137,2011,215.7,615020.1489,13252078555,319.137946,2287.713,59169696,2890.80423,2,0,0,1,-1
37137,2012,218,634851.1012,13258595626,288.7560306,2287.713,59169696,2890.80423,2,0,0,1,-1
37137,2013,166.6,544232.8574,10816495294,277.3067002,2287.713,59169696,2890.80423,2,0,0,1,-1
37137,2014,148.7,521756.7607,10050448474,286.403067,2287.713,59169696,2890.80423,2,0,0,1,-1
37137,2015,193.9,578176.1352,11933376104,313.4579013,2287.713,59169696,2890.80423,2,0,0,1,-1
37137,2016,193.6,583882.2422,12049696600,314.7367877,2287.713,59169696,2890.80423,2,0,0,1,-1
37137,2017,203.7,608667.4099,12821428093,327.6398522,2287.713,59169696,2890.80423,2,0,0,1,-1
37137,2018,185.7,599367.5313,12179095183,336.3985545,2287.713,59169696,2890.80423,2,0,0,1,-1
37137,2019,185.1,0,0,0,2287.713,59169696,2890.80423,2,0,0,1,-1
37139,2008,242.7,1174953.344,14185603490,385.3388228,4383.27,64476545,933.0182501,7,0,2,5,12
37139,2009,238.8,1195259.664,14234542378,393.6785979,4383.27,64476545,933.0182501,7,0,2,5,12
37139,2010,224,1130459.98,15113582382,395.8281139,4383.27,64476545,933.0182501,7,0,2,5,12
37139,2011,272.9,1209359.883,14889712810,402.022103,4383.27,64476545,933.0182501,7,0,2,5,12
37139,2012,245.7,1182993.36,13674812400,379.8262827,4383.27,64476545,933.0182501,7,0,2,5,12
37139,2013,217,1111564.76,12230818664,371.8029834,4383.27,64476545,933.0182501,7,0,2,5,12
37139,2014,226.4,1139282.122,12338751952,382.0388329,4383.27,64476545,933.0182501,7,0,2,5,12
37139,2015,251.6,1209533.676,13277848712,400.9501495,4383.27,64476545,933.0182501,7,0,2,5,12
37139,2016,229.9,1187647.99,13031484636,395.3569375,4383.27,64476545,933.0182501,7,0,2,5,12
37139,2017,254.1,1259479.485,13749727114,415.1691333,4383.27,64476545,933.0182501,7,0,2,5,12
37139,2018,317.7,1356068.621,15299128065,427.2097943,4383.27,64476545,933.0182501,7,0,2,5,12
37139,2019,323.6,0,0,0,4383.27,64476545,933.0182501,7,0,2,5,12
37141,2008,129.4,882232.9207,3971369152,315.1538882,4336.494,21315951,624.1041595,6,0,0,9,28
37141,2009,124.4,897637.5956,4032783667,323.4651637,4336.494,21315951,624.1041595,6,0,0,9,28
37141,2010,179.3,907014.8679,4326178800,291.3661635,4336.494,21315951,624.1041595,6,0,0,9,28
37141,2011,165.5,949420.8488,4432390805,343.093747,4336.494,21315951,624.1041595,6,0,0,9,28
37141,2012,150.1,914152.9978,4264846589,300.1717754,4336.494,21315951,624.1041595,6,0,0,9,28
37141,2013,140.8,891336.297,4011943363,287.2488734,4336.494,21315951,624.1041595,6,0,0,9,28
37141,2014,167.6,935578.806,4177346580,299.9427886,4336.494,21315951,624.1041595,6,0,0,9,28
37141,2015,179.6,1002025.012,4418396364,342.4561194,4336.494,21315951,624.1041595,6,0,0,9,28
37141,2016,201.8,1037028.938,4576456990,346.1624396,4336.494,21315951,624.1041595,6,0,0,9,28
37141,2017,201.1,1060069.281,4677878010,355.32988,4336.494,21315951,624.1041595,6,0,0,9,28
37141,2018,209.7,1083460.746,4774240999,364.7311021,4336.494,21315951,624.1041595,6,0,0,9,28
37141,2019,197.5,0,0,0,4336.494,21315951,624.1041595,6,0,0,9,28
37143,2008,228.8,530250.8515,19235954969,392.7719779,2159.528,88777351,2736.802697,3,2,0,3,-1
37143,2009,238,543436.1322,19531526878,400.6683221,2159.528,88777351,2736.802697,3,2,0,3,-1
37143,2010,225.6,536338.5961,20204279901,398.4490625,2159.528,88777351,2736.802697,3,2,0,3,-1
37143,2011,207.6,505934.5737,18785115990,410.5860363,2159.528,88777351,2736.802697,3,2,0,3,-1
37143,2012,179.9,479259.7632,17436030142,389.9026862,2159.528,88777351,2736.802697,3,2,0,3,-1
37143,2013,145.8,422223.718,15172291296,379.9611581,2159.528,88777351,2736.802697,3,2,0,3,-1
37143,2014,129.3,404859.5979,14590196617,391.7040197,2159.528,88777351,2736.802697,3,2,0,3,-1
37143,2015,155,441077.9008,15756146138,411.5279697,2159.528,88777351,2736.802697,3,2,0,3,-1
37143,2016,172.3,460174.905,16413579889,406.2400571,2159.528,88777351,2736.802697,3,2,0,3,-1
37143,2017,180.2,477170.7188,17044642913,426.0307968,2159.528,88777351,2736.802697,3,2,0,3,-1
37143,2018,171.4,486829.5403,17863533350,441.8895189,2159.528,88777351,2736.802697,3,2,0,3,-1
37143,2019,169.5,0,0,0,2159.528,88777351,2736.802697,3,2,0,3,-1
37145,2008,204.4,728159.9174,11222303914,441.4903382,3037.278,52431831,937.1486451,4,0,2,1,47
37145,2009,209.3,749611.2698,11553640737,453.5925921,3037.278,52431831,937.1486451,4,0,2,1,47
37145,2010,194,714894.3366,11399617425,440.5479967,3037.278,52431831,937.1486451,4,0,2,1,47
37145,2011,190,749427.3119,11689810771,488.5077202,3037.278,52431831,937.1486451,4,0,2,1,47
37145,2012,199.8,760632.7304,12115778334,457.6091668,3037.278,52431831,937.1486451,4,0,2,1,47
37145,2013,229,777744.9693,12988718746,452.2701056,3037.278,52431831,937.1486451,4,0,2,1,47
37145,2014,223,787067.4714,12805457196,468.609513,3037.278,52431831,937.1486451,4,0,2,1,47
37145,2015,234,835856.3105,13412478107,507.852598,3037.278,52431831,937.1486451,4,0,2,1,47
37145,2016,262.8,874801.818,14481853013,510.9857798,3037.278,52431831,937.1486451,4,0,2,1,47
37145,2017,238.2,860834.1831,13707707157,523.0993234,3037.278,52431831,937.1486451,4,0,2,1,47
37145,2018,251.8,883190.7563,14086473004,536.9415067,3037.278,52431831,937.1486451,4,0,2,1,47
37145,2019,259.4,0,0,0,3037.278,52431831,937.1486451,4,0,2,1,47
37147,2008,340.7,1661162.7,11328674960,398.7914671,5790.304,35910954,207.6687837,20,0,7,20,22
37147,2009,345.6,1704116.158,11584135191,409.3452013,5790.304,35910954,207.6687837,20,0,7,20,22
37147,2010,297.1,1599888.8,12149194571,396.5540241,5790.304,35910954,207.6687837,20,0,7,20,22
37147,2011,318.7,1705667.222,12268258756,434.2379414,5790.304,35910954,207.6687837,20,0,7,20,22
37147,2012,338.4,1697887.097,12273319203,398.7952531,5790.304,35910954,207.6687837,20,0,7,20,22
37147,2013,294.5,1603441.526,10735510473,381.0343149,5790.304,35910954,207.6687837,20,0,7,20,22
37147,2014,307.9,1641930.249,10732730358,392.2634793,5790.304,35910954,207.6687837,20,0,7,20,22
37147,2015,344.6,1758639.914,11281425376,426.4805101,5790.304,35910954,207.6687837,20,0,7,20,22
37147,2016,359.8,1796097.058,11425107393,427.4406218,5790.304,35910954,207.6687837,20,0,7,20,22
37147,2017,399.9,1874311.015,11960063674,441.399396,5790.304,35910954,207.6687837,20,0,7,20,22
37147,2018,411.7,1923403.035,12424967151,454.0860052,5790.304,35910954,207.6687837,20,0,7,20,22
37147,2019,425.9,0,0,0,5790.304,35910954,207.6687837,20,0,7,20,22
37149,2008,89.4,962268.7768,3870520506,394.1788619,6266.379,34080668,1800.499926,5,0,4,4,28
37149,2009,89.4,990131.0376,3933402255,409.0341269,6266.379,34080668,1800.499926,5,0,4,4,28
37149,2010,129.4,932146.3005,4296403338,350.0146976,6266.379,34080668,1800.499926,5,0,4,4,28
37149,2011,129.5,1094490.409,4835099598,431.9921926,6266.379,34080668,1800.499926,5,0,4,4,28
37149,2012,123.8,1008224.447,4509861029,398.1268388,6266.379,34080668,1800.499926,5,0,4,4,28
37149,2013,94.7,1011791.57,4009941430,402.5232368,6266.379,34080668,1800.499926,5,0,4,4,28
37149,2014,111.2,1056401.426,4376559320,420.0103632,6266.379,34080668,1800.499926,5,0,4,4,28
37149,2015,110.8,1157492.534,4692401884,481.4308495,6266.379,34080668,1800.499926,5,0,4,4,28
37149,2016,110.3,1178408.271,4773352350,496.1079137,6266.379,34080668,1800.499926,5,0,4,4,28
37149,2017,114.8,1213466.697,4915537169,508.528446,6266.379,34080668,1800.499926,5,0,4,4,28
37149,2018,103.2,1231588.152,4835510017,532.3362948,6266.379,34080668,1800.499926,5,0,4,4,28
37149,2019,134.9,0,0,0,6266.379,34080668,1800.499926,5,0,4,4,28
37151,2008,109.4,1652635.912,3017379823,423.6015289,7961.312,19203116,257.6604842,16,0,8,6,29
37151,2009,117.1,1706587.051,3120901689,436.0421336,7961.312,19203116,257.6604842,16,0,8,6,29
